a	b	c	d	e	f
data\source\maps_source\副本室内\直城门\pj_zcm金城坊围墙002_001_hd.mesh	春明门	39357.31640625,-0.00024414061044808477,35340.08203125	0	{0484b6f4-373e-407f-98e1-e8efea8b98f7}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm围堤002_002_hd.mesh	春明门	38765.43359375,-29.825069427490234,42480.90234375	0	{05552e3d-8681-46a3-8c82-2f6000062461}	world_object
data\source\maps_source\副本室内\长安内城\pj_xca围堤001_001_hd.mesh	春明门	5870.07421875,0.0,30395.486328125	0	{05663a8a-f3b4-4f22-aa9e-d089948abb4d}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用建筑009_001_hd.mesh	春明门	-19794.44921875,8415.3583984375,48356.91796875	0	{075cc197-87b4-4235-9c6d-0c090e704619}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm衙门建筑002_hd.mesh	春明门	30050.767578125,1651.0374755859375,43695.4921875	0	{0aa9d623-3418-4ac6-aabb-fb4cf854e25b}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm金城坊阶梯001_002_hd.mesh	春明门	8656.0078125,2367.000244140625,51127.4140625	0	{0df222f5-a8fa-4b52-a807-33898a8f1a4e}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm大城墙003_hd.mesh	春明门	1281.98828125,-0.00024414059589616954,29409.77734375	0	{10427aa2-247b-4be8-b82e-0d12134b52a0}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm金城坊围墙002_002_hd.mesh	春明门	27132.689453125,997.3603515625,49745.53125	0	{137bf75b-5621-441d-9a64-6930175e788a}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用建筑001_001_hd.mesh	春明门	37463.22265625,1261.0,20962.623046875	0	{14b86c6d-e823-4bf4-b73c-968420c2d8f7}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm回廊001_001_hd.mesh	春明门	22370.50390625,2084.465576171875,49193.07421875	0	{170d0ff2-dc5f-4464-81ab-5503a8980162}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm城垛001_003_hd.mesh	春明门	20308.71875,1258.04248046875,38126.3359375	0	{1b23e6e0-3496-4b1d-b2bb-f60cdfdd909f}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm机关哨塔001_001_hd.mesh	春明门	37145.7265625,1472.9998779296875,44259.3125	0	{1c382320-03e3-4f15-92b4-b495ccbf4d4b}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm衙门002_hd.mesh	春明门	5151.86328125,1406.0003662109375,38855.59375	0	{29968794-b7aa-4468-a6bf-0092cabb04f4}	world_object
data\source\maps_source\副本室内\大明宫\pj_dmg围墙001_004_hd.mesh	春明门	-16122.86328125,8195.423828125,45460.10546875	0	{2f8f84d8-fec1-4f15-bc07-1c923de610b6}	world_object
data\source\maps_source\副本室内\大明宫\pj_dmg围墙001_002_hd.mesh	春明门	45950.265625,0.0,28323.642578125	0	{3abc0f55-dc3b-4e41-95b4-88290e1f82b4}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm回廊001_003_hd.mesh	春明门	5106.01171875,1405.9996337890625,32936.1640625	0	{40f0273e-a89e-4bcc-9104-e7c3c66134d8}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用建筑002_001_hd.mesh	春明门	-33064.97265625,8909.4951171875,47929.484375	0	{4119b2a0-4a93-46c9-9855-43a17b47d32a}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用建筑001_002_hd.mesh	春明门	43532.5078125,27.318603515625,42959.828125	0	{4403df8e-ddc1-44ff-9529-a41c9ce20c8b}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm衙门底座001_hd.mesh	春明门	38850.98828125,-102.7235107421875,29766.35546875	0	{47365da2-54f5-49b9-ba9b-a726953b76eb}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm衙门底座002_001_hd.mesh	春明门	25052.759765625,1248.9510498046875,45625.75	0	{4de46325-4750-4270-b184-2f9ac81fb717}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm大城墙002_hd.mesh	春明门	2295.5859375,-0.00024414059589616954,41214.640625	0	{537a6794-2f4a-47b3-90df-8c91fab7f12c}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm机关哨塔001_002_hd.mesh	春明门	37145.7265625,1472.9998779296875,44259.3125	0	{5552b00f-80d9-430b-97e2-930e234f060d}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm广场地板001_002_hd.mesh	春明门	31236.5703125,1064.78955078125,48429.79296875	0	{5dea5cc4-cac6-40fd-aa58-38a984acc7f4}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm回廊002_001_hd.mesh	春明门	22368.59765625,1734.138916015625,46598.9921875	0	{60bc17a9-9d1a-4d42-80f8-cd85aad1c2bf}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用建筑003_001_hd.mesh	春明门	26820.908203125,3630.840576171875,17479.1875	0	{72eca17f-ef3c-4694-af53-2e6f3cee3183}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm衙门001_002_hd.mesh	春明门	5576.1640625,2367.0,43941.5390625	0	{7c8b1c9b-223b-4ab0-9961-ac84d411b837}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用建筑003_002_hd.mesh	春明门	37469.5390625,569.0009765625,32137.080078125	0	{8899993a-2f0b-4cf4-b4a0-5a31117f4b04}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm衙门底座003_003_hd.mesh	春明门	37532.3671875,1252.311767578125,44397.42578125	0	{8f3315a5-50f1-4175-814f-396df845293e}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm回廊001_002_hd.mesh	春明门	5106.01171875,1405.9996337890625,36489.234375	0	{8f46ce78-a8a9-4f39-9ab9-8b4ef9e184ed}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm广场地板001_001_hd.mesh	春明门	6817.8046875,2938.8642578125,51134.43359375	0	{b1111760-ff3d-4e32-ae94-83a64d350d5d}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm城墙门001_hd.mesh	春明门	18126.33984375,2367.0,49608.60546875	0	{c25e3895-0f67-4055-8bbe-f2c40273e9b7}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm衙门底座003_002_hd.mesh	春明门	35741.5390625,1252.311767578125,44238.79296875	0	{c3ebbc54-f6fd-44a9-89e3-c2311d8618a3}	world_object
data\source\maps_source\副本室内\长安内城\pj_xca阶梯002_001_hd.mesh	春明门	10166.96875,1405.9998779296875,38848.1484375	0	{c6e4d41b-25aa-4581-9f1b-6c7ffb5a7b02}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用建筑009_002_hd.mesh	春明门	14428.734375,3018.47900390625,24494.1484375	0	{cdebf2fe-155b-4a70-bcb8-0c751bd820d3}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm衙门底座003_001_hd.mesh	春明门	30042.220703125,1554.9534912109375,44147.3359375	0	{cf44b81c-6939-46f5-991d-2ba29924b045}	world_object
data\source\maps_source\副本室内\直城门\wj_zcm衙门门001_hd.mesh	春明门	23433.736328125,1989.646728515625,44238.6640625	0	{d1a514d1-adf2-4334-a25e-84bfea837fd3}	world_object
data\source\maps_source\副本室内\春明门\jz_cmm祠堂001sn_hd.mesh	春明门	48529.8671875,-68.1343994140625,33557.14453125	0	{dd740515-42c8-4906-b768-a70d4233ec8b}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm回廊001_006_hd.mesh	春明门	32177.3125,1577.0718994140625,44187.42578125	0	{df09d8d7-a11a-4764-b592-ce1d8c3a4f02}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm回廊002_003_hd.mesh	春明门	24462.955078125,1573.658447265625,44213.95703125	0	{f14fb96e-9dce-400a-8203-523cb9d62f1a}	world_object
data\source\maps_source\副本室内\春明门\wj_cmm武器台001_hd.mesh	春明门	48531.2734375,4.08782958984375,32836.5859375	0	{f9fd97b2-5511-4508-83a5-28d18037e4bd}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用小建筑001_002_hd.mesh	春明门	43221.09765625,1054.3284912109375,58828.48046875	0	{0d6efd6d-c28f-43af-a94c-cd34b0fc128a}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm金城坊阶梯001_003_hd.mesh	春明门	26632.048828125,1059.100830078125,51385.19921875	0	{1453f0e4-6051-411f-8ecc-ee564d1221fc}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用小建筑001_003_hd.mesh	春明门	44970.1171875,108.57518768310547,66123.5703125	0	{1f6143ac-7580-42d1-b0ed-3bf4b8b6d3b4}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm回廊002_004_hd.mesh	春明门	24462.955078125,1570.500244140625,58342.4453125	0	{38d71c6e-4db9-4a38-95f4-55744b591466}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用小建筑001_001_hd.mesh	春明门	45626.5078125,105.69729614257812,72343.4296875	0	{57ebd0cd-215c-4897-b8d0-c364c67ab33d}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm衙门底座003_004_hd.mesh	春明门	37528.15625,1252.311767578125,58200.98828125	0	{668a51ac-8b46-49bd-9cd4-48aee2d2ef18}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm阶梯001_hd.mesh	春明门	39507.67578125,40.779052734375,51280.95703125	0	{79097e8c-8704-471c-8ec8-a885d08923a5}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm院门001_hd.mesh	春明门	48224.171875,9.9990234375,66958.8359375	0	{7a4f819a-5bdc-4f20-a0a0-cca5a47fb026}	world_object
data\source\maps_source\副本室内\春明门\jz_cmm大门001_hd.mesh	春明门	37364.68359375,894.8228149414062,51281.5859375	0	{94d425b9-b60a-43bd-bcae-b24a6c4e9ab6}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm回廊002_002_hd.mesh	春明门	22373.59765625,1729.713134765625,56011.80078125	0	{c531818f-f1ea-4ff2-999d-79a97c4036bb}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm衙门底座002_002_hd.mesh	春明门	25053.103515625,1243.866455078125,56962.52734375	0	{d8cace3a-56a2-4249-bdde-02d4c0440e3d}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm城垛001_001_hd.mesh	春明门	71631.453125,2870.2412109375,35466.51171875	0	{026730cb-377b-4bde-abcd-bbc118cf0d23}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm城垛001_002_hd.mesh	春明门	80404.984375,2535.12255859375,38180.7265625	0	{04014392-bc72-4bd1-97e1-a8db6448ac41}	world_object
data\source\maps_source\副本室内\直城门\wj_zcm城头防御001_003_hd.mesh	春明门	70853.3125,2683.94921875,34726.31640625	0	{200fb91a-5fb9-4336-81fe-455db64faf24}	world_object
data\source\maps_source\石头\st_tc岩石001_004_hd.mesh	春明门	81472.8125,103.58025360107422,42533.41796875	0	{2a195968-39d7-45ca-af8c-9b11e90769db}	world_object
data\source\maps_source\石头\st_tc岩石001_003_hd.mesh	春明门	74327.921875,20.090042114257812,20532.8515625	0	{2f1d7fee-c096-4eef-8348-c8e99f858a03}	world_object
data\source\maps_source\小物件\特殊物件\wj_狼牙尸体001_001_hd.mesh	春明门	91119.1953125,149.48912048339844,51035.5546875	0	{43966f5a-d6e4-4741-aec0-d93d4bcda198}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用建筑004_001_hd.mesh	春明门	56080.4296875,663.9998779296875,20317.54296875	0	{53984bb6-a4a1-4373-b412-3a62a4e8210a}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm大城墙001_hd.mesh	春明门	66734.984375,0.0,32066.685546875	0	{5c08906d-df04-4b32-8531-f106cab791a0}	world_object
data\source\maps_source\副本室内\直城门\pj_zcm大城墙004_hd.mesh	春明门	66228.0234375,-6.537818431854248,29288.0	0	{5c4561a7-6098-488c-822f-3e9de0a2221f}	world_object
data\source\maps_source\小物件\特殊物件\wj_狼牙尸体001_002_hd.mesh	春明门	91284.46875,161.67344665527344,51131.921875	0	{9a131f1a-9c7c-4048-aa92-b5df6a71b126}	world_object
data\source\maps_source\石头\st_tc岩石001_006_hd.mesh	春明门	72443.8984375,335.27978515625,22677.3125	0	{be1b4edb-520b-4c99-96f3-d5fb1f90601b}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用建筑002_002_hd.mesh	春明门	54364.39453125,1050.8876953125,24183.251953125	0	{cdb4191c-d285-4a56-bcfa-4174b8776fa5}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm通用建筑008_001_hd.mesh	春明门	56803.828125,664.0,25896.0859375	0	{f582401f-04bf-4590-a157-f58b7143be66}	world_object
data\source\maps_source\石头\st_tc岩石001_008_hd.mesh	春明门	74927.5546875,-450.2479248046875,12940.0693359375	0	{f92d2fde-4d1e-4401-859b-cd6d79b896f2}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm城门001_hd.mesh	春明门	66593.1875,-576.2388916015625,51291.7109375	0	{4ce9a978-3eab-4c44-9c6a-0e2aef726db2}	world_object
data\source\maps_source\副本室内\大明宫\jz_ca城门001_hd.mesh	春明门	78704.6953125,-71.904296875,51288.18359375	0	{89a0099a-f150-49bc-b857-786b54e02b6d}	world_object
data\source\maps_source\副本室内\直城门\jz_zcm破损建筑004_hd.mesh	春明门	75253.359375,-67.73587036132812,81978.8671875	0	{952811cc-eeb5-4dad-9c3b-b8b27d8a2cf5}	world_object
data\source\maps_source\门派\苍云\jz_cy城墙003_005_hd.mesh	普通雁门关之役	-92972.58807314746,26191.25390625,157494.0213199868	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙003_001_hd.mesh	普通雁门关之役	-147062.44477988267,25299.009765625,66203.2578381165	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙002_002_hd.mesh	普通雁门关之役	-126685.98514802894,25306.064453125,114257.49554543011	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙002_007_hd.mesh	普通雁门关之役	49802.92123131314,25401.642578125,205808.07377270376	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城楼001_001_hd.mesh	普通雁门关之役	222690.51612609345,29136.7421875,-11410.640586273279	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城垛001_002_hd.mesh	普通雁门关之役	11582.796450727154,25415.8515625,-181570.67430508393	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙004_005_hd.mesh	普通雁门关之役	38198.20632886607,25683.42578125,-182144.43127406738	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙002_004_hd.mesh	普通雁门关之役	-172774.96193724487,25610.45703125,2471.6936455946416	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙004_001_hd.mesh	普通雁门关之役	-170081.90139780147,23503.50390625,46010.372998670675	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙003_003_hd.mesh	普通雁门关之役	-156906.69251342025,22459.28125,88925.24715052359	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙002_006_hd.mesh	普通雁门关之役	-139681.17311689816,22222.0390625,121115.83361781295	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙004_003_hd.mesh	普通雁门关之役	-23456.729186697863,15557.998046875,193369.1765794115	0	{9cb83745-bbd8-4f22-b9d1-936399ec5a68}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙003_006_hd.mesh	普通雁门关之役	128189.32585562766,38825.08203125,-247541.2462821249	0	{f144f551-d8fc-4b2c-acf2-67b453e96aa8}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙002_001_hd.mesh	普通雁门关之役	-222162.4525473304,38861.9609375,152793.97677793354	0	{f144f551-d8fc-4b2c-acf2-67b453e96aa8}	group_object
data\source\maps_source\门派\苍云\jz_cy城墙003_002_hd.mesh	普通雁门关之役	217223.46385625005,38863.2890625,-181312.87943736464	0	{f144f551-d8fc-4b2c-acf2-67b453e96aa8}	group_object
data\source\maps_source\门派\苍云\st_cy长城基石001_002_hd.mesh	普通雁门关之役	-25032.0546875,26191.306640625,196712.171875	0	{d9cbbf6e-2c6c-42e2-a677-b43864c4e9c4}	world_object
data\source\maps_source\门派\苍云\jz_cy城墙001_003_hd.mesh	普通雁门关之役	-273595.98848330043,26404.090226760134,-53947.557249283884	0	{e0a7ee72-bb71-4503-8936-b748ca1ecfea}	group_object
data\source\maps_source\门派室内\苍云\wj_cy武器炉001_hd.mesh	普通雁门关之役	24739.30859375,7174.36083984375,34957.87109375	0	{05d55de2-1c22-42b2-a454-531c5fea1c58}	world_object
data\source\maps_source\门派室内\苍云\jz_cy过道门001_hd.mesh	普通雁门关之役	19105.763671875,2050.3916015625,49648.109375	0	{0965fecc-7dd1-4d94-8db0-ac24ea76c223}	world_object
data\source\maps_source\门派室内\苍云\pj_cy冰室001_hd.mesh	普通雁门关之役	4093.42138671875,-16520.623046875,37185.6171875	0	{2b00b396-6b44-4748-a86f-5ab757f89711}	world_object
data\source\maps_source\门派室内\苍云\jz_cy苍云通道001_005_hd.mesh	普通雁门关之役	42667.921875,7135.9833984375,36043.3125	0	{302450fe-7636-40f7-a7af-3e4b4c71e4e6}	world_object
data\source\maps_source\门派室内\苍云\jz_cy室内002_004_hd.mesh	普通雁门关之役	39477.80078125,-3530.731689453125,17221.0390625	0	{3a225a65-1136-4f7f-8435-376aa40d3c8e}	world_object
data\source\maps_source\门派室内\苍云\wj_cy中心平台轴心001_hd.mesh	普通雁门关之役	33573.1796875,7099.2119140625,36070.87890625	0	{3dbc5eb2-7042-4711-9ed8-03f6e163e0e4}	world_object
data\source\maps_source\门派室内\苍云\jz_cy室内003_004_hd.mesh	普通雁门关之役	7588.37109375,-13540.2822265625,36272.93359375	0	{481183db-413b-4d87-9898-2c83532a49b5}	world_object
data\source\maps_source\门派室内\苍云\wj_cy中心桥001_001_hd.mesh	普通雁门关之役	33554.5,7083.60009765625,36064.6015625	0	{4e84a97a-0b42-4fc3-b02e-953bb92e4baf}	world_object
data\source\maps_source\门派室内\苍云\pj_cy中心枢纽001_001_hd.mesh	普通雁门关之役	33542.96875,7084.294921875,36064.3984375	0	{65d56a8b-659b-4040-ac44-eb8217861067}	world_object
data\source\maps_source\门派室内\苍云\jz_cy电梯门001_hd.mesh	普通雁门关之役	13613.5673828125,-13783.2119140625,43970.80859375	0	{665e5839-0837-4cff-8cdc-ce2d26fcab6a}	world_object
data\source\maps_source\门派室内\苍云\jz_cy苍云通道001_001_hd.mesh	普通雁门关之役	33508.234375,7166.7548828125,49369.15625	0	{692d7880-5810-4dca-b97a-5437cfc826da}	world_object
data\source\maps_source\门派室内\苍云\wj_cy平台装饰001_hd.mesh	普通雁门关之役	33562.421875,6985.00927734375,36070.12890625	0	{705ef1ba-7750-45bb-8492-b6ff1ce69739}	world_object
data\source\maps_source\门派室内\苍云\jz_cy苍云通道001_003_hd.mesh	普通雁门关之役	16402.3359375,-5158.70068359375,25139.8984375	0	{7905dd54-de76-4cea-8d3c-713f84c1105c}	world_object
data\source\maps_source\门派室内\苍云\jz_cy苍云通道001_004_hd.mesh	普通雁门关之役	16423.310546875,-5163.5703125,46829.1640625	0	{8659d161-d79e-4755-8f01-d21561120b1c}	world_object
data\source\maps_source\门派室内\苍云\wj_cy岩石通道门001_hd.mesh	普通雁门关之役	21752.130859375,-259.8310546875,12551.283203125	0	{88a6b7e6-27c3-4229-b3e2-8480c160fa41}	world_object
data\source\maps_source\门派室内\苍云\jz_cy室内003_002_hd.mesh	普通雁门关之役	7588.12353515625,-13540.2822265625,36270.609375	0	{88e7b9fd-192f-4430-a5b6-ed9cca2ce75d}	world_object
data\source\maps_source\门派室内\苍云\jz_cy室内003_001_hd.mesh	普通雁门关之役	7585.578125,-13540.28125,36276.7421875	0	{92be0c58-c899-4f43-afd8-6bc37c3a52dd}	world_object
data\source\maps_source\门派室内\苍云\jz_cy室内002_005_hd.mesh	普通雁门关之役	39477.9765625,-3472.676025390625,17226.0859375	0	{966aa3bc-8e3a-403d-9c8f-47ee731a1771}	world_object
data\source\maps_source\门派室内\苍云\jz_cy电梯门002_hd.mesh	普通雁门关之役	33655.34765625,-2728.75537109375,19871.150390625	0	{a119bdab-6cc0-4ef9-8f7d-feaf088d1aab}	world_object
